"","Lake_ID","target_taxon","density_NopL","survey","classic_group","biomass_ugL"
"3234","12-660","Skistodiaptomus.oregonensis",0.329809343092075,"Lake Pulse","copepoda",0.728974487
"3235","12-660","Diaphanosoma.brachyurum",0.00150597873558025,"Lake Pulse","cladocera",0.001012999
"3236","12-660","Eubosmina.longispina",0.096382639077136,"Lake Pulse","cladocera",0.133807489
"3237","12-660","Holopedium.glacialis",0.0030119574711605,"Lake Pulse","cladocera",0.009403765
"3238","12-661","Cyclopoida",1.37682191520676,"Lake Pulse","copepoda",0.513609346
"3239","12-661","Skistodiaptomus.oregonensis",5.58238703802014,"Lake Pulse","copepoda",11.16772839
"3240","12-661","Bosmina.longirostris",1.57708692105502,"Lake Pulse","cladocera",0.614578203
"3241","12-661","Ceriodaphnia",0.275364383041352,"Lake Pulse","cladocera",0.194877072
"3242","12-661","Diaphanosoma.brachyurum",2.65351132748939,"Lake Pulse","cladocera",0.696976648
"3243","12-661","Holopedium.glacialis",1.90251755555843,"Lake Pulse","cladocera",5.471200612
"3244","12-662","Daphnia.galeata.mendotae",0.193753390684337,"Lake Pulse","cladocera",1.679236921
"3245","12-662","Cyclopoida",0.00283541547342932,"Lake Pulse","copepoda",0.003602864
"3246","12-662","Calanoida",0.000945138491143107,"Lake Pulse","copepoda",0.001170815
"3247","12-662","Eubosmina.longispina",0.0964041260965969,"Lake Pulse","cladocera",0.203047721
"3248","12-662","Holopedium.glacialis",0.104910372516885,"Lake Pulse","cladocera",1.077220803
"3249","12-663","Daphnia.ambigua",0.23036679010544,"Lake Pulse","cladocera",1.771641383
"3250","12-663","Diacyclops.thomasi",0.176097690513293,"Lake Pulse","copepoda",0.125568609
"3251","12-663","Epischura.nevadensis",0.00926829950069962,"Lake Pulse","copepoda",0.111005502
"3252","12-663","Leptodiaptomus.tyrelli",0.108130160841495,"Lake Pulse","copepoda",NA
"3253","12-663","Eubosmina.longispina",0.0653444260395237,"Lake Pulse","cladocera",0.121377079
"3254","12-663","Holopedium.glacialis",0.211538735144899,"Lake Pulse","cladocera",2.476333251
"3255","12-663","Scapholeberis",0.00221506528947538,"Lake Pulse","cladocera",0.008854337
"3256","12-664","Daphnia",0.0215995489104733,"Lake Pulse","cladocera",0.322668485
"3257","12-664","Diacyclops.thomasi",5.37828767870785,"Lake Pulse","copepoda",7.401670508
"3258","12-664","Calanoida",0.475190076030413,"Lake Pulse","copepoda",1.026547247
"3259","12-664","Bosmina.longirostris",3.69352286369093,"Lake Pulse","cladocera",3.30794237
"3260","12-664","Holopedium.glacialis",0.0431990978209466,"Lake Pulse","cladocera",0.109963145
"3261","12-665","Daphnia.ambigua",0.499806565983037,"Lake Pulse","cladocera",2.399781283
"3262","12-665","Acanthocyclops.robustus",0.0351976454917632,"Lake Pulse","copepoda",0.018109163
"3263","12-665","Eubosmina.longispina",0.527964682376448,"Lake Pulse","cladocera",1.420067768
"3264","12-665","Holopedium.glacialis",0.147830111065405,"Lake Pulse","cladocera",0.501207085
"3265","12-666","Daphnia.dentifera",0.917063200800228,"Lake Pulse","cladocera",5.476823649
"3266","12-666","Diacyclops.thomasi",0.241332421263218,"Lake Pulse","copepoda",0.454015751
"3267","12-666","Hesperodiaptomus.kenai",2.29528118049256,"Lake Pulse","copepoda",29.62711201
"3268","12-666","Skistodiaptomus.oregonensis",0.721374085297663,"Lake Pulse","copepoda",0.897229446
"3269","12-666","Chydorus.sphaericus",0.0120666210631609,"Lake Pulse","cladocera",0.005223904
"3270","12-666","Diaphanosoma.brachyurum",0.374065252957988,"Lake Pulse","cladocera",0.274784722
"3271","12-666","Eubosmina.longispina",0.120666210631609,"Lake Pulse","cladocera",0.49542253
"3272","12-666","Holopedium.glacialis",1.44799452757931,"Lake Pulse","cladocera",18.63313771
"3273","12-666","Polyphemus.pediculus",0.0120666210631609,"Lake Pulse","cladocera",0.102388521
"3274","12-667","Daphnia.galeata.mendotae",0.310749299719889,"Lake Pulse","cladocera",1.959010276
"3275","12-667","Diacyclops.thomasi",0.505514705882354,"Lake Pulse","copepoda",0.635807989
"3276","12-667","Skistodiaptomus.oregonensis",0.0240721288515407,"Lake Pulse","copepoda",0.125182908
"3277","12-667","Eubosmina.longispina",0.334821428571429,"Lake Pulse","cladocera",1.100676424
"3278","12-667","Holopedium.glacialis",0.00875350140056024,"Lake Pulse","cladocera",0.133466483
"3279","12-667","Sida.crystallina",0.00656512605042018,"Lake Pulse","cladocera",0.115133211
"3280","12-668","Daphnia.dentifera",0.364608653378707,"Lake Pulse","cladocera",3.643351569
"3281","12-668","Daphnia.longiremis",0.0462995115401533,"Lake Pulse","cladocera",0.223782284
"3282","12-668","Diacyclops.thomasi",1.40634766303216,"Lake Pulse","copepoda",2.835358425
"3283","12-668","Skistodiaptomus.oregonensis",0.324096580781073,"Lake Pulse","copepoda",1.140516714
"3284","12-668","Diaphanosoma.brachyurum",0.636618283677108,"Lake Pulse","cladocera",1.389962679
"3285","12-668","Eubosmina.longispina",0.156260851448017,"Lake Pulse","cladocera",0.869854943
"3286","12-668","Sida.crystallina",0.0520869504826724,"Lake Pulse","cladocera",1.686240488
"3287","12-668","Leptodora.Kindtii",0.0119482610426202,"Lake Pulse","cladocera",NA
"3288","12-669","Daphnia",0.035367682426506,"Lake Pulse","cladocera",0.085367324
"3289","12-669","Diacyclops.thomasi",1.87448716860482,"Lake Pulse","copepoda",1.552781231
"3290","12-669","Skistodiaptomus.oregonensis",8.13456695809638,"Lake Pulse","copepoda",24.47443722
"3291","12-669","Bosmina.longirostris",6.93206575559518,"Lake Pulse","cladocera",5.365740103
"3292","12-669","Chydorus.sphaericus",0.035367682426506,"Lake Pulse","cladocera",0.040229356
"3293","12-669","Diaphanosoma.birgei",1.45007497948675,"Lake Pulse","cladocera",0.532060181
"3294","12-669","Holopedium.glacialis",0.17683841213253,"Lake Pulse","cladocera",0.141646903
"3295","12-670","Diacyclops.thomasi",7.4360552301729,"Lake Pulse","copepoda",16.48677574
"3296","12-670","Eucyclops.elegans",0.437415013539582,"Lake Pulse","copepoda",2.924199384
"3297","12-670","Skistodiaptomus.oregonensis",8.68796716547584,"Lake Pulse","copepoda",37.592538
"3298","12-670","Alona.guttata",0.13574948696056,"Lake Pulse","cladocera",0.031217966
"3299","12-670","Bosmina.longirostris",30.1363861052443,"Lake Pulse","cladocera",19.59820242
"3300","12-670","Ceriodaphnia",1.08599589568448,"Lake Pulse","cladocera",0.744285431
"3301","12-670","Diaphanosoma.birgei",29.7291376443626,"Lake Pulse","cladocera",24.27977443
"3302","12-671","Daphnia.dentifera",3.81016042780749,"Lake Pulse","cladocera",17.45108161
"3303","12-671","Daphnia.longiremis",4.23351158645276,"Lake Pulse","cladocera",6.856080144
"3304","12-671","Diacyclops.thomasi",4.85845853492912,"Lake Pulse","copepoda",8.504657274
"3305","12-671","Skistodiaptomus.oregonensis",3.38680926916221,"Lake Pulse","copepoda",13.2673321
"3306","12-671","Bosmina.longirostris",0.141117052881759,"Lake Pulse","cladocera",0.107200877
"3307","12-671","Ceriodaphnia",0.0604787369493252,"Lake Pulse","cladocera",0.191571506
"3308","12-671","Chydorus.sphaericus",1.14909600203718,"Lake Pulse","cladocera",0.730020901
"3309","12-671","Diaphanosoma.brachyurum",1.04829810712164,"Lake Pulse","cladocera",1.240157854
"3310","12-671","Holopedium.glacialis",1.41117052881759,"Lake Pulse","cladocera",5.560869098
"3311","12-671","Leptodora.Kindtii",0.0222816399286988,"Lake Pulse","cladocera",NA
"3312","12-672","Daphnia.pulicaria",0.818789054083171,"Lake Pulse","cladocera",29.16458584
"3313","12-672","Daphnia.thorata",1.26540126540127,"Lake Pulse","cladocera",23.92290359
"3314","12-672","Diacyclops.thomasi",2.45636716224951,"Lake Pulse","copepoda",3.328851398
"3315","12-672","Skistodiaptomus.oregonensis",1.48870737106031,"Lake Pulse","copepoda",3.690986575
"3316","12-672","Bosmina.longirostris",0.446612211318094,"Lake Pulse","cladocera",0.162633902
"3317","12-672","Diaphanosoma.birgei",4.14977179683062,"Lake Pulse","cladocera",5.135962512
"3318","12-673","Daphnia.dentifera",0.663497722321251,"Lake Pulse","cladocera",7.862285448
"3319","12-673","Orthocyclops.modestus",1.06951871657754,"Lake Pulse","copepoda",0.913645241
"3320","12-673","Skistodiaptomus.oregonensis",0.623885918003565,"Lake Pulse","copepoda",2.059994526
"3321","12-673","Bosmina.longirostris",0.173301643889879,"Lake Pulse","cladocera",0.093255883
"3322","12-673","Diaphanosoma.birgei",0.574371162606456,"Lake Pulse","cladocera",0.307441449
"3323","12-673","Holopedium.glacialis",0.287185581303228,"Lake Pulse","cladocera",0.837139457
"3324","12-674","Daphnia",0.0679059502588914,"Lake Pulse","cladocera",0.248189393
"3325","12-674","Orthocyclops.modestus",0.464023993435758,"Lake Pulse","copepoda",0.273538252
"3326","12-674","Skistodiaptomus.oregonensis",0.701694819341878,"Lake Pulse","copepoda",1.624896463
"3327","12-674","Bosmina.longirostris",0.611153552330023,"Lake Pulse","cladocera",0.292768156
"3328","12-674","Ceriodaphnia",0.124494242141301,"Lake Pulse","cladocera",0.146714083
"3329","12-674","Diaphanosoma.birgei",2.48988484282602,"Lake Pulse","cladocera",0.852277067
"3330","12-674","Holopedium.glacialis",0.848824378236143,"Lake Pulse","cladocera",4.292821138
"3331","12-675","Daphnia.longiremis",0.156862745098039,"Lake Pulse","cladocera",0.32295945
"3332","12-675","Daphnia.thorata",0.133623819898329,"Lake Pulse","cladocera",1.454794863
"3333","12-675","Diacyclops.thomasi",0.23767082590612,"Lake Pulse","copepoda",0.336579495
"3334","12-675","Skistodiaptomus.oregonensis",0.54136132567505,"Lake Pulse","copepoda",1.721650336
"3335","12-675","Bosmina.longirostris",0.0396118043176866,"Lake Pulse","cladocera",0.019970474
"3336","12-675","Diaphanosoma.birgei",0.224466891133557,"Lake Pulse","cladocera",0.205361885
"3337","12-675","Polyphemus.pediculus",0.0369710173631742,"Lake Pulse","cladocera",0.248481128
"3338","12-675","Scapholeberis",0.0184855086815871,"Lake Pulse","cladocera",0.047115672
"3339","12-675","Sida.crystallina",0.261437908496732,"Lake Pulse","cladocera",2.625975229
"3340","12-676","Daphnia",0.0133823663235428,"Lake Pulse","cladocera",0.086525955
"3341","12-676","Cyclopoida",1.96720784956079,"Lake Pulse","copepoda",1.324495733
"3342","12-676","Skistodiaptomus.oregonensis",3.46603287779759,"Lake Pulse","copepoda",6.563294764
"3343","12-676","Diaphanosoma.birgei",0.562059385588798,"Lake Pulse","cladocera",0.379617082
"3344","12-677","Daphnia.dentifera",0.113397631779985,"Lake Pulse","cladocera",0.400606861
"3345","12-677","Daphnia.longiremis",0.0283494079449962,"Lake Pulse","cladocera",0.064472564
"3346","12-677","Diacyclops.thomasi",0.589195195123504,"Lake Pulse","copepoda",1.399262981
"3347","12-677","Tropocyclops.prasinus",0.0203170756939139,"Lake Pulse","copepoda",0.027410816
"3348","12-677","Skistodiaptomus.oregonensis",0.9875043767507,"Lake Pulse","copepoda",3.739837556
"3349","12-677","Diaphanosoma.brachyurum",0.165371546345811,"Lake Pulse","cladocera",0.159428705
"3350","12-677","Eubosmina.longispina",0.137022138400815,"Lake Pulse","cladocera",0.203262264
"3351","12-677","Holopedium.glacialis",0.137022138400815,"Lake Pulse","cladocera",0.533287141
"3352","12-677","Scapholeberis",0.00472490132416603,"Lake Pulse","cladocera",0.029416274
"3353","12-677","Sida.crystallina",0.0944980264833206,"Lake Pulse","cladocera",0.714136257
"3354","12-677","Leptodora.Kindtii",0.0109418767507003,"Lake Pulse","cladocera",NA
"3355","12-678","Daphnia.ambigua",0.151196842373313,"Lake Pulse","cladocera",1.016486104
"3356","12-678","Daphnia.dentifera",1.05837789661319,"Lake Pulse","cladocera",2.552744843
"3357","12-678","Daphnia.longiremis",0.302393684746626,"Lake Pulse","cladocera",0.802236525
"3358","12-678","Cyclopoida",16.4048573975045,"Lake Pulse","copepoda",15.69046045
"3359","12-678","Skistodiaptomus.oregonensis",1.2095747389865,"Lake Pulse","copepoda",6.01595415
"3360","12-678","Diaphanosoma.brachyurum",1.28517316017316,"Lake Pulse","cladocera",0.838287093
"3361","12-678","Holopedium.glacialis",0.831582633053221,"Lake Pulse","cladocera",3.7125176
"3362","12-678","Leptodora.Kindtii",0.0862087259146083,"Lake Pulse","cladocera",NA
"3363","13-514","Cyclopoida",12.1894717482953,"Lake Pulse","copepoda",40.19559228
"3364","13-514","Heterocope.septentrionalis",0.215742862801686,"Lake Pulse","copepoda",9.158352
"3365","13-514","Leptodiaptomus.tyrelli",2.58891435362024,"Lake Pulse","copepoda",NA
"3366","13-515","Daphnia.pulicaria",0.308515014397367,"Lake Pulse","cladocera",8.73298217
"3367","13-515","Cyclopoida",1.19978061154532,"Lake Pulse","copepoda",1.410871504
"3368","13-515","Heterocope.septentrionalis",0.742721330956626,"Lake Pulse","copepoda",23.89638111
"3369","13-515","Leptodiaptomus.pribilofensis",8.16993464052286,"Lake Pulse","copepoda",20.84463725
"3370","13-516","Daphnia.longiremis",0.236691413162002,"Lake Pulse","cladocera",0.910301525
"3371","13-516","Daphnia.pulicaria",0.378706261059202,"Lake Pulse","cladocera",22.11153922
"3372","13-516","Cyclops.columbianus",12.4026300496889,"Lake Pulse","copepoda",32.1943412
"3373","13-516","Leptodiaptomus.ashlandi",4.49713685007803,"Lake Pulse","copepoda",10.23707437
"3374","13-516","Eubosmina.longispina",0.710074239486005,"Lake Pulse","cladocera",4.449279453
"3375","13-517","Daphnia.pulicaria",0.56251193659282,"Lake Pulse","cladocera",33.81786606
"3376","13-517","Cyclops.scutifer",0.0969848166539345,"Lake Pulse","copepoda",0.274425067
"3377","13-517","Heterocope.septentrionalis",0.173854263927794,"Lake Pulse","copepoda",8.171716063
"3378","13-517","Leptodiaptomus.pribilofensis",4.52021086212264,"Lake Pulse","copepoda",9.110453015
"3379","13-518","Daphnia.pulicaria",0.0742721330956625,"Lake Pulse","cladocera",1.48837449
"3380","13-518","Cyclops.scutifer",2.3767082590612,"Lake Pulse","copepoda",9.325929249
"3381","13-518","Heterocope.septentrionalis",0.458739645590856,"Lake Pulse","copepoda",16.73335825
"3382","13-518","Leptodiaptomus.tyrelli",22.9369822795428,"Lake Pulse","copepoda",NA
"3383","13-518","Ostracoda",0.0742721330956625,"Lake Pulse",NA,0.614613721
"3384","13-519","Cyclopoida",3.9869023826243,"Lake Pulse","copepoda",8.637731323
"3385","13-519","Heterocope.septentrionalis",0.156984281315832,"Lake Pulse","copepoda",4.240849521
"3386","13-519","Leptodiaptomus.pribilofensis",3.61063847026413,"Lake Pulse","copepoda",10.54700402
"3387","13-520","Cyclopoida",3.58981976629035,"Lake Pulse","copepoda",3.574159531
"3388","13-520","Heterocope.septentrionalis",2.29064689849003,"Lake Pulse","copepoda",54.35685554
"3389","13-520","Leptodiaptomus.pribilofensis",25.1971158833904,"Lake Pulse","copepoda",57.90530104
"3390","13-521","Cyclopoida",0.0485840269122003,"Lake Pulse","copepoda",0.033058949
"3391","13-521","Heterocope.septentrionalis",0.146330462009365,"Lake Pulse","copepoda",6.658308233
"3392","13-521","Leptodiaptomus.pribilofensis",12.1454283467773,"Lake Pulse","copepoda",45.66575155
"3393","13-521","Eubosmina.longispina",10.6884859206841,"Lake Pulse","cladocera",29.43608671
"3394","13-521","Pleuroxus.procurvus",0.0485840269122003,"Lake Pulse","cladocera",0.094301764
"3395","13-522","Cyclops.scutifer",50.4010695187164,"Lake Pulse","copepoda",105.6306261
"3396","13-522","Heterocope.septentrionalis",1.00458365164247,"Lake Pulse","copepoda",47.72896826
"3397","13-522","Leptodiaptomus.pribilofensis",34.155844155844,"Lake Pulse","copepoda",108.3234552
"3398","13-523","Daphnia.longiremis",0.582505729564554,"Lake Pulse","cladocera",2.604073472
"3399","13-523","Cyclops.columbianus",4.40762668703846,"Lake Pulse","copepoda",9.648915967
"3400","13-523","Heterocope.septentrionalis",0.514546727782023,"Lake Pulse","copepoda",6.180835849
"3401","13-523","Leptodiaptomus.pribilofensis",1.54364018334607,"Lake Pulse","copepoda",1.772686862
"3402","13-523","Eubosmina.longispina",0.679590017825313,"Lake Pulse","cladocera",2.115176888
"3403","13-524","Daphnia.galeata.mendotae",2.43612596553773,"Lake Pulse","cladocera",17.09727322
"3404","13-524","Cyclops.columbianus",3.77302436125965,"Lake Pulse","copepoda",4.288343847
"3405","13-524","Leptodiaptomus.pribilofensis",7.15983363042186,"Lake Pulse","copepoda",18.25681157
"3406","13-524","Bosmina.longirostris",3.5650623885918,"Lake Pulse","cladocera",4.22808574
"3407","13-524","Diaphanosoma.birgei",0.05941770647653,"Lake Pulse","cladocera",0.023582606
"3408","13-525","Cyclops.columbianus",0.960089195383317,"Lake Pulse","copepoda",5.141725366
"3409","13-525","Leptodiaptomus.pribilofensis",2.49623190799662,"Lake Pulse","copepoda",23.36983028
"3410","13-525","Eubosmina.longispina",1.62148397442516,"Lake Pulse","cladocera",2.761033484
"3411","13-525","Holopedium.glacialis",1.07743343037461,"Lake Pulse","cladocera",5.88575953
"3412","13-525","Ostracoda",0.042670630905925,"Lake Pulse",NA,0.202829289
"3413","13-526","Daphnia.pulicaria",3.7804122771443,"Lake Pulse","cladocera",102.0936624
"3414","13-526","Cyclops.columbianus",12.4651431840974,"Lake Pulse","copepoda",33.90894679
"3415","13-526","Heterocope.septentrionalis",6.69235146359329,"Lake Pulse","copepoda",45.56272182
"3416","13-526","Leptodiaptomus.pribilofensis",6.69235146359329,"Lake Pulse","copepoda",2.249279904
"3417","13-526","Eubosmina.longispina",0.153259957181526,"Lake Pulse","cladocera",0.617752164
"3418","13-527","Daphnia.galeata.mendotae",0.170729448804315,"Lake Pulse","cladocera",0.961184271
"3419","13-527","Cyclopoida",25.6094173206472,"Lake Pulse","copepoda",69.67947295
"3420","13-527","Leptodiaptomus.pribilofensis",35.1702664536889,"Lake Pulse","copepoda",145.3926329
"3421","13-527","Bosmina.longirostris",0.34145889760863,"Lake Pulse","cladocera",0.129587133
"3422","13-527","Eubosmina.longispina",0.34145889760863,"Lake Pulse","cladocera",0.986176009
"3423","13-559","Daphnia",0.40672834790482,"Lake Pulse","cladocera",4.32174538
"3424","13-559","Cyclops.scutifer",28.6743485272898,"Lake Pulse","copepoda",135.4852779
"3425","13-559","Leptodiaptomus.pribilofensis",9.96484452366809,"Lake Pulse","copepoda",46.21741146
"3426","13-560","Daphnia.middendorffiana",0.533910533910533,"Lake Pulse","cladocera",76.12407719
"3427","13-560","Cyclops.scutifer",2.98701298701298,"Lake Pulse","copepoda",9.682506272
"3428","13-560","Heterocope.septentrionalis",0.426136363636363,"Lake Pulse","copepoda",10.50567362
"3429","13-560","Leptodiaptomus.pribilofensis",1.52191558441558,"Lake Pulse","copepoda",2.831173307
"3430","13-561","Cyclops.columbianus",3.41227400050928,"Lake Pulse","copepoda",11.62184472
"3431","13-561","Heterocope.septentrionalis",0.254647313470842,"Lake Pulse","copepoda",6.567829476
"3432","13-561","Leptodiaptomus.pribilofensis",0.445632798573973,"Lake Pulse","copepoda",1.611689754
"3433","13-561","Eubosmina.longispina",0.114591291061879,"Lake Pulse","cladocera",0.593124718
"3434","13-562","Daphnia.middendorffiana",0.312914071637901,"Lake Pulse","cladocera",7.840628343
"3435","13-562","Cyclopoida",8.97020338695316,"Lake Pulse","copepoda",7.941406483
"3436","13-562","Heterocope.septentrionalis",0.546556578460867,"Lake Pulse","copepoda",31.60927296
"3437","13-562","Leptodiaptomus.pribilofensis",26.7812723445825,"Lake Pulse","copepoda",81.01845587
"3438","13-563","Daphnia.middendorffiana",0.0545672814580376,"Lake Pulse","cladocera",0.633082576
"3439","13-563","Cyclopoida",0.0272836407290188,"Lake Pulse","copepoda",0.066951917
"3440","13-563","Heterocope.septentrionalis",0.142670704645494,"Lake Pulse","copepoda",5.7326483
"3441","13-563","Leptodiaptomus.pribilofensis",3.28142620684637,"Lake Pulse","copepoda",8.064336996
"3442","13-564","Daphnia.middendorffiana",0.150241914947797,"Lake Pulse","cladocera",8.634286917
"3443","13-564","Cyclops.columbianus",6.53552330022918,"Lake Pulse","copepoda",22.72121722
"3444","13-564","Calanoida",8.52622867328749,"Lake Pulse","copepoda",21.65057175
"3445","13-565","Daphnia.pulicaria",0.221543162719633,"Lake Pulse","cladocera",15.75909902
"3446","13-565","Cyclops.scutifer",1.98465749936338,"Lake Pulse","copepoda",14.79876126
"3447","13-565","Leptodiaptomus.pribilofensis",0.720015278838808,"Lake Pulse","copepoda",3.108088274
"3448","13-566","Daphnia.galeata.mendotae",5.98421186656481,"Lake Pulse","cladocera",31.74433953
"3449","13-566","Cyclops.columbianus",20.244461420932,"Lake Pulse","copepoda",89.23532417
"3450","13-566","Leptodiaptomus.pribilofensis",1.01858925388337,"Lake Pulse","copepoda",3.491631227
"3451","13-567","Daphnia.longiremis",0.0450725744843391,"Lake Pulse","cladocera",0.076435513
"3452","13-567","Daphnia.middendorffiana",0.450725744843391,"Lake Pulse","cladocera",4.430909466
"3453","13-567","Cyclops.columbianus",3.39546727782021,"Lake Pulse","copepoda",11.97117543
"3454","13-567","Leptodiaptomus.pribilofensis",0.976572447160681,"Lake Pulse","copepoda",3.157895027
"3455","13-567","Bosmina.longirostris",0.570919276801629,"Lake Pulse","cladocera",0.861681682
"3456","13-568","Daphnia.middendorffiana",0.0725744843391903,"Lake Pulse","cladocera",2.637556568
"3457","13-568","Cyclops.columbianus",4.93506493506494,"Lake Pulse","copepoda",19.32512094
"3458","13-568","Leptodiaptomus.pribilofensis",0.145148968678381,"Lake Pulse","copepoda",0.76259936
"3459","13-569","Daphnia.galeata.mendotae",0.851370851370851,"Lake Pulse","cladocera",3.308379482
"3460","13-569","Cyclops.columbianus",14.6235463882523,"Lake Pulse","copepoda",31.56410936
"3461","13-569","Leptodiaptomus.sicilis",3.30532212885154,"Lake Pulse","copepoda",13.23253045
"3462","13-569","Eubosmina.longispina",0.100161276631865,"Lake Pulse","cladocera",0.248920206
"3463","13-586","Daphnia.galeata.mendotae",1.85559761094521,"Lake Pulse","cladocera",15.11649718
"3464","13-586","Daphnia.longiremis",0.041235502465449,"Lake Pulse","cladocera",0.056533466
"3465","13-586","Daphnia.middendorffiana",0.0206177512327245,"Lake Pulse","cladocera",0.94105686
"3466","13-586","Cyclops.columbianus",5.58741058406834,"Lake Pulse","copepoda",23.6524967
"3467","13-586","Calanoida",1.31953607889437,"Lake Pulse","copepoda",5.798242169
"3468","13-586","Eubosmina.longispina",0.082471004930898,"Lake Pulse","cladocera",0.243657957
"3469","13-587","Daphnia.middendorffiana",6.74815380697734,"Lake Pulse","cladocera",293.9828265
"3470","13-587","Acanthocyclops.robustus",0.381970970206265,"Lake Pulse","copepoda",0.193094632
"3471","13-587","Calanoida",4.4244970715559,"Lake Pulse","copepoda",18.48763334
"3472","13-587","Bosmina.longirostris",0.0318309141838554,"Lake Pulse","cladocera",0.072968584
"3473","13-588","Daphnia",0.0582750582750582,"Lake Pulse","cladocera",0.938303041
"3474","13-588","Cyclops.scutifer",2.79720279720279,"Lake Pulse","copepoda",3.093304573
"3475","13-588","Hesperodiaptomus",0.122377622377622,"Lake Pulse","copepoda",2.289655798
"3476","13-588","Leptodiaptomus.pribilofensis",1.71328671328671,"Lake Pulse","copepoda",3.894295061
"3477","13-588","Ceriodaphnia",0.0874125874125873,"Lake Pulse","cladocera",0.06055927
"3478","13-588","Chydorus.sphaericus",0.0291375291375291,"Lake Pulse","cladocera",0.025790171
"3479","13-588","Diaphanosoma.brachyurum",0.903263403263402,"Lake Pulse","cladocera",0.761720993
"3480","13-588","Eubosmina.longispina",6.35198135198134,"Lake Pulse","cladocera",11.04845104
"3481","13-679","Cyclops.columbianus",1.77848917344716,"Lake Pulse","copepoda",4.047956391
"3482","13-679","Heterocope.septentrionalis",0.221048015165662,"Lake Pulse","copepoda",7.877491066
"3483","13-679","Leptodiaptomus.pribilofensis",9.50506465212348,"Lake Pulse","copepoda",37.43694523
"3484","13-679","Bosmina.longirostris",0.111155573340447,"Lake Pulse","cladocera",7.498417416
"3485","13-679","Eubosmina.longispina",0.111155573340447,"Lake Pulse","cladocera",0.516809065
"3486","14-570","Cyclops.scutifer",19.1287878787879,"Lake Pulse","copepoda",53.67429901
"3487","14-570","Leptodiaptomus.pribilofensis",13.8257575757576,"Lake Pulse","copepoda",94.146967
"3488","14-571","Cyclopoida",1.38745337707276,"Lake Pulse","copepoda",3.863028408
"3489","14-571","Heterocope.septentrionalis",3.61347747655211,"Lake Pulse","copepoda",38.77524563
"3490","14-571","Leptodiaptomus.pribilofensis",2.7101081074141,"Lake Pulse","copepoda",2.980260876
"3491","14-584","Cyclopoida",2.50403191579662,"Lake Pulse","copepoda",4.460102463
"3492","14-584","Leptodiaptomus.pribilofensis",24.6988602603576,"Lake Pulse","copepoda",122.8293445
"3493","14-585","Daphnia.middendorffiana",0.24637127578304,"Lake Pulse","cladocera",22.97122792
"3494","14-585","Cyclopoida",0.12318563789152,"Lake Pulse","copepoda",0.171941898
"3495","14-585","Heterocope.septentrionalis",0.437466944819888,"Lake Pulse","copepoda",19.91024172
"3496","14-585","Leptodiaptomus.pribilofensis",10.9366736204972,"Lake Pulse","copepoda",45.66345012
"3497","14-585","Bosmina.longirostris",0.12318563789152,"Lake Pulse","cladocera",0.052690173
"3498","14-585","Ostracoda",0.164247517188694,"Lake Pulse",NA,1.187252871
"3499","17-012","Cyclopoida",2.15470803706098,"Lake Pulse","copepoda",3.954821877
"3500","17-012","Leptodiaptomus.minutus",10.7735401853049,"Lake Pulse","copepoda",15.35159068
"3501","17-012","Bosmina.longirostris",78.9161818573582,"Lake Pulse","cladocera",25.04798949
"3502","17-012","Ceriodaphnia",1.07735401853049,"Lake Pulse","cladocera",0.681920847
"3503","17-012","Holopedium.glacialis",9.15750915750915,"Lake Pulse","cladocera",12.64057495
"3504","17-017","Daphnia.pulicaria",3.3734874421149,"Lake Pulse","cladocera",72.54914936
"3505","17-017","Cyclops.scutifer",0.834677305265542,"Lake Pulse","copepoda",3.038200294
"3506","17-017","Leptodiaptomus.minutus",7.92943440002265,"Lake Pulse","copepoda",10.27031037
"3507","17-017","Bosmina.longirostris",0.313003989474578,"Lake Pulse","cladocera",0.528481069
"3508","17-017","Ceriodaphnia",0.173891105263655,"Lake Pulse","cladocera",0.130499767
"3509","17-017","Holopedium.glacialis",0.104334663158193,"Lake Pulse","cladocera",0.527201921
"3510","17-018","Daphnia.galeata.mendotae",6.48128342245989,"Lake Pulse","cladocera",23.22450739
"3511","17-018","Acanthocyclops.robustus",22.716577540107,"Lake Pulse","copepoda",15.35321621
"3512","17-018","Leptodiaptomus.minutus",2.18181818181818,"Lake Pulse","copepoda",3.785152627
"3513","17-018","Bosmina.longirostris",0.25668449197861,"Lake Pulse","cladocera",0.055105228
"3514","17-018","Chydorus.sphaericus",0.513368983957219,"Lake Pulse","cladocera",0.216179393
"3515","17-018","Eubosmina.longispina",0.128342245989305,"Lake Pulse","cladocera",0.185522318
"3516","17-018","Eubosmina.tubicen",0.0641711229946524,"Lake Pulse","cladocera",0.32916452
"3517","17-027","Cyclopoida",1.06406198843174,"Lake Pulse","copepoda",0.837901249
"3518","17-027","Epischura.lacustris",0.295572774564371,"Lake Pulse","copepoda",3.194261238
"3519","17-027","Leptodiaptomus.minutus",2.24635308668922,"Lake Pulse","copepoda",4.058895295
"3520","17-027","Bosmina.longirostris",26.6606642657063,"Lake Pulse","cladocera",17.45351867
"3521","17-038","Daphnia.catawba",1.28100020496004,"Lake Pulse","cladocera",11.56209711
"3522","17-038","Cyclops.scutifer",9.92775158844028,"Lake Pulse","copepoda",49.5478738
"3523","17-038","Aglaodiaptomus.spatulocrenatus",0.106750017080003,"Lake Pulse","copepoda",1.593244174
